"ID","Question","Option1","Option2","Option3","Option4","Option5","Option6","Option7","Option8","Option9"
"","","","","","","","","","","00:00:01.6486095"
"","","","","","","","00:00:00.1058446","","",""
"","","","","00:00:00.4292568","","","","","",""
"10","What do badminton players strike with their racquets?","Shuttlehock","Shuttlemock","Shuttleshock","Shuttleflock","Shuttleknock","Shuttleblock","Shuttlefrock","Shuttlecock","Shuttlechock"
"","","Slightly Possitive","Moderately Possitive","Highly Negative","Idle","Highly Possitive","Moderately Negative","Idle","Moderately Negative","Slightly Negative"
"","","","","00:00:14.6806209","","","","","",""
"","","","00:00:01.3666579","","","","","","",""
"","","","","00:00:00.8132918","","","","","",""
"","","","","","","","00:00:00.7492828","","",""
"","","","","","","00:00:01.7666079","","","",""
"","","","","","00:00:00.7656004","","","","",""
"","","","","","","","","00:00:00.6983147","",""
"","","","","","","","","","00:00:00.7009558",""
"","","","","","","","","","","00:00:00.6526073"
"","","","","","","","","","00:00:00.0462958",""
"","","","","","","00:00:00.3803461","","","",""
"11","Which character was lacking a heart in The Wizard of Oz?","The wizard","Wicked witch","Angry apple tree","Dorothy","The Tin Man","The Scarecrow","Glinda","The Lion","Toto"
"","","Slightly Negative","Highly Negative","Moderately Negative","Highly Possitive","Moderately Possitive","Moderately Negative","Idle","Slightly Possitive","Idle"
"","","","","00:00:15.2332287","","","","","",""
"","","","","00:00:00.1648313","","","","","",""
"","","","","","","","00:00:04.1006279","","",""
"","","","","","","00:00:01.6902246","","","",""
"","","","","","00:00:04.6831190","","","","",""
"","","","","","","","","","00:00:01.6395904",""
"12","Who directed 2001 A Space Odyssey?","Tom Hanks","Martin Scorsese","Drew Barrymore","Steven Spielberg","Robin Williams","Quentin Tarantino","James Cameron","Stanley Kubrick","Woody Allen"
"","","Highly Possitive","Idle","Moderately Negative","Moderately Possitive","Slightly Negative","Slightly Possitive","Idle","Highly Negative","Moderately Negative"
"","","","","","","","","","00:00:02.6687737",""
"","","00:00:01.3950519","","","","","","","",""
"","","","00:00:01.1704147","","","","","","",""
"","","","","00:00:00.6760349","","","","","",""
"","","","","","","","00:00:00.6638626","","",""
"","","","","","","00:00:00.6620562","","","",""
"","","","","","00:00:01.2213385","","","","",""
"","","","","","","","","00:00:01.2611928","",""
"","","","","","","","","","00:00:00.8839640",""
"","","","","","","","","","","00:00:01.7625428"
"","","","","","","00:00:00.0697522","","","",""
"","","","00:00:01.9520535","","","","","","",""
"","","00:00:04.7732945","","","","","","","",""
"","","","","","00:00:00.0926733","","","","",""
"","","","","","","","","","00:00:02.1470796",""
"","","","","","","","","00:00:02.7349242","",""
"","","","","","","00:00:00.0733377","","","",""
"","","","00:00:00.4111494","","","","","","",""
"13","Who directed Reservoir Dogs?","Drew Barrymore","Robin Williams","Tom Hanks","Martin Scorsese","Quentin Tarantino","Steven Spielberg","Stanley Kubrick","James Cameron","Woody Allen"
"","","Idle","Moderately Negative","Idle","Moderately Possitive","Slightly Negative","Highly Negative","Highly Possitive","Moderately Negative","Slightly Possitive"
"","","","00:00:11.0584281","","","","","","",""
"","","","00:00:01.0587682","","","","","","",""
"","","","","00:00:02.8369607","","","","","",""
"","","","00:00:00.0207525","","","","","","",""
"","","","","","","00:00:00.0689643","","","",""
"","","","","","00:00:01.4184108","","","","",""
"","","","","","","00:00:00.8005014","","","",""
"","","","","","","","00:00:02.0263259","","",""
"","","","","","","00:00:00.0956166","","","",""
"","","","","","","","","00:00:01.6501480","",""
"","","","","","","","","","00:00:00.4748447",""
"","","","","","","","","00:00:00.3866157","",""
"14","Which one is used to make Vodka?","Oranges","Apples","Potatoes","Blackberry","Lemons","Pearl","Strawberries","Grapes","Wheat"
"","","Highly Possitive","Highly Negative","Idle","Moderately Negative","Moderately Possitive","Slightly Negative","Moderately Negative","Idle","Slightly Possitive"
"","","","","","","00:00:08.9119594","","","",""
"","","","","","","","00:00:00.1064323","","",""
"","","","","","","","","","","00:00:00.5415288"
"15","Which of the following is widely used to make beer?","Pearl","Potatoes","Oranges","Lemons","Grapes","Strawberries","Apples","Blackberry","Wheat"
"","","Highly Possitive","Slightly Negative","Moderately Possitive","Moderately Negative","Slightly Possitive","Idle","Highly Negative","Idle","Moderately Negative"
"","","","","00:00:08.4845370","","","","","",""
"","","00:00:00.3628522","","","","","","","",""
"","","","00:00:00.0454115","","","","","","",""
"","","","","00:00:00.5900877","","","","","",""
"","","","","","","","00:00:00.0485670","","",""
"","","","","","","","","","","00:00:00.0222678"
"","","","","","","","","","","00:00:01.6234777"
"","","","","","","","00:00:00.5011925","","",""
"","","","","","","00:00:00.0401223","","","",""
"","","","","","","00:00:00.4593104","","","",""
"","","","00:00:00.8329194","","","","","","",""
"","","00:00:03.0989227","","","","","","","",""
"","","","","","00:00:00.2044032","","","","",""
"","","","","","","","","00:00:00.0885628","",""
"","","","","","","","","","00:00:00.0906901",""
"","","","","","","","","","","00:00:00.0431252"
"","","","","","","","","","","00:00:00.4653156"
"16","Where is Acropolis located at?","Spain","Italy","Turkey","Iran","Lebanon","France","Mexico","Greece","Syria"
"","","Slightly Negative","Moderately Negative","Idle","Highly Negative","Moderately Possitive","Slightly Possitive","Idle","Moderately Negative","Highly Possitive"
"","","","","","","","00:00:09.3094978","","",""
"","","","","","","","00:00:00.0632536","","",""
"","","","","","","00:00:00.0449473","","","",""
"","","","","","","","","","00:00:00.6961156",""
"17","Samsung Electronics is a company from which country?","Japan","Indonesia","Taiwan","Thailand","Vietnam","China","Malaysia","South Korea","Hong Kong"
"","","Slightly Possitive","Highly Negative","Moderately Possitive","Moderately Negative","Idle","Moderately Negative","Slightly Negative","Highly Possitive","Idle"
"","","","","00:00:09.7295125","","","","","",""
"","","00:00:00.8300297","","","","","","","",""
"18","What was the English term for a German submarine during World War Two?","C-boat","H-boat","S-boat","U-boat","F-boat","D-boat","N-boat","G-boat","W-boat"
"","","Idle","Slightly Negative","Highly Possitive","Highly Negative","Idle","Moderately Negative","Moderately Possitive","Moderately Negative","Slightly Possitive"
"","","","00:00:20.5666609","","","","","","",""
"","","","00:00:00.7537775","","","","","","",""
"","","","","00:00:01.4302096","","","","","",""
"","","","","","","","00:00:00.6835464","","",""
"","","","","","","00:00:00.6327730","","","",""
"","","","","","00:00:01.0307266","","","","",""
"","","","","","","","","00:00:00.6999643","",""
"","","","","","","","","","00:00:00.7893105",""
"","","","","","","","","","","00:00:00.9122394"
"","","","","","","","00:00:00.6349330","","",""
"","","","","00:00:00.5967067","","","","","",""
"","","","00:00:00.0586658","","","","","","",""
"","","","00:00:00.1112982","","","","","","",""
"","","","","00:00:00.4480671","","","","","",""
"19","Who plays Lara Croft in the Tomb Raider series of films?","Minnie Driver","Nell McAndrew","Jennifer Lawrence","Nicole Kidman","Jennifer Aniston","Scarlett Johanson","Angelina Jolie","Emma Stone","Julia Roberts"
"","","Highly Possitive","Idle","Highly Negative","Slightly Possitive","Moderately Negative","Moderately Possitive","Slightly Negative","Idle","Moderately Negative"
"","","","","00:00:07.1520210","","","","","",""
"","","","","","","00:00:00.0146599","","","",""
"","","","","","","","","00:00:00.6343021","",""
"20","Within which Italian city does the Vatican City lie?","Turin","Florence","Milan","Siena","Venice","Naples","Pisa","Rome","Genoa"
"","","Idle","Highly Possitive","Highly Negative","Moderately Negative","Slightly Possitive","Moderately Negative","Slightly Negative","Idle","Moderately Possitive"
"","","","","00:00:27.5247085","","","","","",""
"","","00:00:00.6962166","","","","","","","",""
"","","","00:00:00.0422313","","","","","","",""
"","","","","00:00:01.5625610","","","","","",""
"","","","00:00:00.5036946","","","","","","",""
"21","Who composed The Nutcracker?","Puccini ","Verdi ","Vivaldi ","Chopin ","Tchaikovsky","Beethoven","Handel","Bach","Mozart"
"","","Slightly Possitive","Highly Negative","Slightly Negative","Idle","Highly Possitive","Idle","Moderately Negative","Moderately Negative","Moderately Possitive"
"","","","","00:00:08.8887487","","","","","",""
"","","","","","","","","","","00:00:00.0882272"
"","","","","","","00:00:00.1162063","","","",""
"","","00:00:00.7586367","","","","","","","",""
"22","In the bible, who was found in a basket amongst the bullrushes?","Joseph","Jonah","Moses","Aaron","Job","Andrew","Levi","Noah","Jesus"
"","","Idle","Moderately Possitive","Moderately Negative","Idle","Slightly Negative","Slightly Possitive","Moderately Negative","Highly Negative","Highly Possitive"
"","","","","00:00:06.7523743","","","","","",""
"23","How many keys does a modern piano have?","87","89","92","91","86","90","85","88","93"
"","","Slightly Possitive","Moderately Negative","Idle","Moderately Possitive","Idle","Slightly Negative","Moderately Negative","Highly Negative","Highly Possitive"
"","","","","00:00:09.0685101","","","","","",""
"","","00:00:01.0373682","","","","","","","",""
"","","","00:00:00.8939409","","","","","","",""
"","","","","00:00:00.5928857","","","","","",""
"","","","","","","","00:00:00.8103232","","",""
"","","","","","","00:00:00.7301420","","","",""
"","","","","","00:00:01.2400719","","","","",""
"","","","","","","","","00:00:00.6081261","",""
"","","","","","","","","","00:00:00.8867461",""
"","","","","","","","","","","00:00:01.0213141"
"24","In a rainbow, what colour is the outer part of the arch?","Orange","Magneta","Violet","Indigo","Blue","Red","Cyan","Yellow","Green"
"","","Idle","Slightly Possitive","Moderately Negative","Highly Negative","Moderately Possitive","Idle","Moderately Negative","Highly Possitive","Slightly Negative"
"","","","","00:00:14.6313719","","","","","",""
"","","","00:00:00.9024826","","","","","","",""
"","","","","00:00:00.8383156","","","","","",""
"","","","","","","","00:00:00.9193672","","",""
"","","","","","","00:00:01.1680331","","","",""
"","","","","","00:00:01.1614646","","","","",""
"","","","","","","","","00:00:00.9309932","",""
"","","","","","","","","","00:00:01.2795785",""
"","","","","","","","","","","00:00:02.0485111"
"","","","","","","","","","00:00:00.1399831",""
"","","","","","","","","","00:00:00.4436590",""
"25","In Greek and Roman mythology, a multi-headed hound which guards the gates of Hades is called what?","Gnasher","Gaia","Pluto","Siren","Cerberus","Iris","Hera","Pegasus","Barabas"
"","","Moderately Possitive","Idle","Slightly Possitive","Moderately Negative","Highly Possitive","Highly Negative","Idle","Slightly Negative","Moderately Negative"
"","","","","00:00:14.5081286","","","","","",""
"","","","","","","00:00:00.0229498","","","",""
"","","","","","","","","00:00:06.3371848","",""
"","","","","","","","","","00:00:01.4696039",""
"","","","","","","","","","","00:00:01.8773063"
"","","","","","","00:00:00.0473519","","","",""
"","","00:00:03.4374281","","","","","","","",""
"","","","","","00:00:01.0674389","","","","",""
"","","","00:00:00.5470650","","","","","","",""
"","","","","00:00:00.7208517","","","","","",""
"","","","00:00:00.0751705","","","","","","",""
"","","00:00:00.7744339","","","","","","","",""
"","","","","","00:00:00.0309895","","","","",""
"","","","","","","","","00:00:00.6185298","",""
"26","Who played James Bond in You Only Live Twice?","Bob Holness","Barry Nelson","David Niven","Daniel Craig","Sean Connery","Bob Simmons","George Lazenby","Roger Moore","Richard Burton"
"","","Idle","Idle","Highly Possitive","Moderately Possitive","Moderately Negative","Highly Negative","Slightly Possitive","Moderately Negative","Slightly Negative"
"","","","00:00:14.1978580","","","","","","",""
"","","","00:00:00.0224556","","","","","","",""
"","","","","","","00:00:00.0945638","","","",""
"","","","","","","","","","00:00:00.6147878",""
"","","","","","","00:00:02.0252905","","","",""
"","","","","","","","00:00:00.7879541","","",""
"","","","","","","00:00:00.1162168","","","",""
"","","","","","00:00:01.3797713","","","","",""
"27","What is the more common name for the olfactory organ?","Tongue","Skin","Liver","Mouth","Eye","Kidney","Ear","Hand","Nose"
"","","Moderately Possitive","Slightly Possitive","Moderately Negative","Moderately Negative","Idle","Highly Negative","Slightly Negative","Idle","Highly Possitive"
"","","","00:00:15.3745191","","","","","","",""
"","","","00:00:01.4371379","","","","","","",""
"","","","","00:00:00.7702844","","","","","",""
"","","","","","","","00:00:00.8372540","","",""
"","","","","","","00:00:01.0198793","","","",""
"","","","","","00:00:04.2259892","","","","",""
"","","","","","","","","00:00:01.6110923","",""
"","","","","","","","","","00:00:00.7023251",""
"","","","","","","","","","","00:00:01.4944792"
"28","A gosling is the young of which bird?","Owl","Duck","Swan","Swallow","Chicken","Loon","Goose","Sparrow","Gull"
"","","Moderately Possitive","Highly Negative","Idle","Idle","Moderately Negative","Slightly Possitive","Highly Possitive","Moderately Negative","Slightly Negative"
"","","","","","","","","","","00:00:11.8734533"
"","","00:00:01.6468602","","","","","","","",""
"","","","00:00:00.9092134","","","","","","",""
"","","","","00:00:00.6225753","","","","","",""
"","","","","","","","00:00:00.6290195","","",""
"","","","","","","00:00:00.6377719","","","",""
"","","","","","00:00:00.8839133","","","","",""
"","","","","","","","","00:00:01.5423734","",""
"29","What material gives Mars its reddish appearance?","Silicon oxide","Lead tetroxide","Cobalt oxide","Aluminium oxide","Nickel oxide","Copper oxide","Antimoney tetroxide","Zinc oxide","Iron oxide"
"","","Idle","Moderately Negative","Highly Negative","Slightly Possitive","Moderately Negative","Highly Possitive","Slightly Negative","Moderately Possitive","Idle"
"","","","00:00:02.5218471","","","","","","",""
"","","00:00:01.3264389","","","","","","","",""
"","","","00:00:00.7730992","","","","","","",""
"","","","","00:00:00.7418708","","","","","",""
"","","","","","","","00:00:01.5760052","","",""
"","","","","","","00:00:00.5442953","","","",""
"","","","","","00:00:00.5626287","","","","",""
"","","","","","","","","00:00:00.7591255","",""
"","","","","","","","","","00:00:00.5693385",""
"","","","","","","","","","","00:00:00.6533077"
"","","","","","","","00:00:00.4762975","","",""
"30","Which soccer club plays at the Estadio Santiago Bernabeu?","AS Roma","Barcelona","Santiago Bernabeu","Napoli","Juventus","AC Milan","Inter Milan","Atletico Madrid","Real Madrid"
"","","Highly Negative","Idle","Highly Possitive","Moderately Possitive","Slightly Possitive","Moderately Negative","Moderately Negative","Slightly Negative","Idle"
"","","","","00:00:13.1488355","","","","","",""
"","","","00:00:01.1311397","","","","","","",""
"","","","","00:00:00.9164361","","","","","",""
"","","","","","","","00:00:00.9500365","","",""
"","","","","","","00:00:01.2004232","","","",""
"","","","","","00:00:01.8750858","","","","",""
"","","","","","","","","00:00:01.1640633","",""
"","","","","","","","","","00:00:00.7746292",""
"","","","","","","","","","","00:00:00.7505093"
"","","","","","","","00:00:00.7478994","","",""
"","","","","","","00:00:01.3136761","","","",""
"","","","00:00:01.2704524","","","","","","",""
"","","","","00:00:01.5143828","","","","","",""
"31","How many countries are members of the European Union?","27","29","33","18","16","21","24","15","30"
"","","Highly Negative","Slightly Negative","Moderately Possitive","Idle","Highly Possitive","Idle","Moderately Negative","Moderately Negative","Slightly Possitive"
"","","00:00:02.0574107","","","","","","","",""
"","","00:00:00.2379238","","","","","","","",""
"","","00:00:01.0671484","","","","","","","",""
"","","","00:00:01.7444350","","","","","","",""
"","","","","00:00:01.6723779","","","","","",""
"","","","","","","","00:00:00.7703595","","",""
"","","","","","","00:00:00.6738387","","","",""
"","","","","","00:00:00.7735385","","","","",""
"","","","","","","","","00:00:01.0901049","",""
"","","","","","","","","","00:00:00.5588824",""
"","","","","","","","","","","00:00:01.6636478"
"32","How many countries are there in Africa?","40","54","67","76","1","24","45","50","42"
"","","Moderately Negative","Moderately Negative","Moderately Possitive","Idle","Slightly Possitive","Idle","Slightly Negative","Highly Possitive","Highly Negative"
"","","","00:00:09.8173458","","","","","","",""
"","","","00:00:00.9088105","","","","","","",""
"","","","","00:00:01.5364070","","","","","",""
"","","","","","","","00:00:01.3266344","","",""
"","","","","","","00:00:00.7008894","","","",""
"","","","","","00:00:05.0132429","","","","",""
"","","","","","","","","00:00:01.2176448","",""
"","","","","","","","","00:00:01.1329692","",""
"","","","","","","","","","00:00:01.2290591",""
"","","","","","","","","","","00:00:01.1355090"
"","","","","","","00:00:00.7707754","","","",""
"","","","","","","","","","00:00:00.4793229",""
"33","The three largest oil producing countries are in the world are?","Iraq, Iran, UAE","Iraq, UAE, Saudi Arabia","Saudi Arabia, Russia, USA","Saudi Arabia, Iran, Iraq","UAE, USA, Saudi Arabia","USA, Russia, Iran","Iran, Saudi Arabia, USA","UAE, Russia, Iran","Russia, USA, Iraq"
"","","Moderately Possitive","Idle","Moderately Negative","Slightly Possitive","Highly Negative","Highly Possitive","Idle","Moderately Negative","Slightly Negative"
"","","","","00:00:17.3211443","","","","","",""
"","","","","00:00:01.8491105","","","","","",""
"","","","","","00:00:00.2358837","","","","",""
"","","","","","00:00:02.6018309","","","","",""
"","","","","","","","","00:00:07.8567764","",""
"","","","","","","","","00:00:00.1538714","",""
"","","","","","00:00:00.8067157","","","","",""
"","","","","","00:00:07.1684108","","","","",""
"","","","00:00:04.0903764","","","","","","",""
"","","","","","00:00:03.1913613","","","","",""
"","","","00:00:00.7169805","","","","","","",""
"34","Who is called the father of Economics?","Lawrence Summers","Joseph Stiglitz","Karl Marx","Paul Krugman","Robert J. Shiller","Jan Tinbergen","John Maynard Keynes","Milton Friedman","Adam Smith"
"","","Highly Possitive","Highly Negative","Moderately Negative","Idle","Moderately Negative","Slightly Possitive","Idle","Slightly Negative","Moderately Possitive"
"","","","00:00:10.3102898","","","","","","",""
"","","","00:00:00.1151802","","","","","","",""
"","","00:00:04.8507378","","","","","","","",""
"","","","","","00:00:01.2382477","","","","",""
"","","","","","","00:00:01.3255423","","","",""
"","","","","","","","00:00:00.8552304","","",""
"","","","","","","","","","","00:00:01.2669766"
"","","","","","","","","","00:00:01.4620952",""
"","","","","","","","","00:00:01.3520286","",""
"","","","","","","","","","00:00:00.7370510",""
"","","","","","","00:00:00.0716362","","","",""
"","","","","00:00:00.4046312","","","","","",""
"35","In which year was the new currency Euro introduced?","1999","1988","1990","1993","2002","2005","2001","1995","1884"
"","","Moderately Negative","Highly Negative","Moderately Negative","Slightly Possitive","Moderately Possitive","Idle","Slightly Negative","Idle","Highly Possitive"
"","","","","","00:00:02.5957548","","","","",""
"","","00:00:00.0486815","","","","","","","",""
"","","","00:00:00.2010971","","","","","","",""
"","","","","","","","00:00:02.3105443","","",""
"","","","","","","00:00:01.4754243","","","",""
"","","","","","","","00:00:01.5046306","","",""
"","","","","","","","","00:00:08.0044605","",""
"","","","","","","","","00:00:00.3564152","",""
"","","","","","","00:00:00.4598485","","","",""
"","","","","","","","00:00:02.1312373","","",""
"36","Which country is estimated to have Worlds largest Shale gas reserve?","Qatar","Saudi Arabia","USA","Iraq","Iran","China","Canada","Russia","UAE"
"","","Slightly Negative","Highly Possitive","Idle","Moderately Negative","Slightly Possitive","Moderately Possitive","Idle","Highly Negative","Moderately Negative"
"","","","00:00:09.8929544","","","","","","",""
"","","","00:00:01.1807121","","","","","","",""
"37","World largest producer of uranium is?","North Korea","China","Russia","USA","Israel","UK","Brazil","Germany","Canada"
"","","Slightly Negative","Slightly Possitive","Idle","Highly Possitive","Idle","Moderately Negative","Highly Negative","Moderately Negative","Moderately Possitive"
"","","","","00:00:07.5451999","","","","","",""
"38","Which Embassy was the scene of the 1980 Special Air Service raid in South Kensington, London?","French","Iranian","Russian","Canadian","American","Jordanian","German","Saudi Arabian","Iraqi"
"","","Idle","Slightly Possitive","Moderately Possitive","Highly Negative","Highly Possitive","Moderately Negative","Slightly Negative","Idle","Moderately Negative"
"","","","00:00:19.7963486","","","","","","",""
"","","","00:00:01.3651042","","","","","","",""
"","","","","00:00:00.6598399","","","","","",""
"","","","","","","","00:00:00.7034116","","",""
"","","","","00:00:01.1550958","","","","","",""
"","","","","","","","00:00:00.8448384","","",""
"","","","","","","00:00:01.8756101","","","",""
"","","","","","00:00:01.0831072","","","","",""
"","","","","","","","","00:00:00.9746253","",""
"","","","","","","","","","00:00:00.8010747",""
"","","","","","","","","","","00:00:01.0468096"
"","","","","","","","00:00:00.6510151","","",""
"","","","","","","00:00:00.8969666","","","",""
"39","Which dinosaur name means roof lizard?","Stegosaurus","Troodon","Allosaurus","Albertosaurus","Ankylosaurus","Triceratops","Spinosaurus","Tyrannosaurus","Pteradactyl"
"","","Moderately Negative","Moderately Negative","Highly Negative","Idle","Moderately Possitive","Idle","Highly Possitive","Slightly Negative","Slightly Possitive"
"","","","","00:00:11.1579875","","","","","",""
"","","","00:00:03.1700727","","","","","","",""
"","","","","00:00:01.1959942","","","","","",""
"","","","","","","","00:00:00.0699244","","",""
"","","","","","","","00:00:00.7084360","","",""
"","","","","","","00:00:01.7227829","","","",""
"","","","","","00:00:00.9475587","","","","",""
"","","","","","","","","00:00:01.9192188","",""
"","","","","","","","","","00:00:01.0443178",""
"","","","","","","","","","","00:00:00.0226142"
"","","","","","","","","","","00:00:00.6430239"
"","","","","","","00:00:00.9913528","","","",""
"40","Blue Mountain Coffee comes from where?","Brazil","Chile","Costa Rica","Colombia","Japan","Jamaica","Thailand","Bahamas","Kenya"
"","","Highly Negative","Slightly Possitive","Idle","Idle","Moderately Negative","Highly Possitive","Moderately Negative","Slightly Negative","Moderately Possitive"
"","","","00:00:09.4712337","","","","","","",""
"","","00:00:01.1141947","","","","","","","",""
"","","","00:00:01.1954008","","","","","","",""
"","","","","00:00:01.2804956","","","","","",""
"","","","","","","","00:00:01.9266259","","",""
"","","","","","","00:00:00.7912109","","","",""
"","","","","","00:00:01.1803851","","","","",""
"","","","","","","","","00:00:01.0993057","",""
"","","","","","","","","","00:00:04.1559494",""
"","","","","","","","","","","00:00:02.6173165"
"","","","","","","","","","00:00:01.5654738",""
"","","","","","","00:00:01.0322966","","","",""
"","","","","","","","00:00:03.2583365","","",""
"","","","","00:00:01.2818915","","","","","",""
"","","","00:00:01.8435016","","","","","","",""
"","","00:00:02.8667502","","","","","","","",""
"41","Which chemical element has the atomic number of 79?","Uranium","Silver","Silver","Gold","Iron","Nickel","Mercury","Lead","Platinum"
"","","Slightly Possitive","Idle","Moderately Negative","Highly Negative","Moderately Possitive","Idle","Slightly Negative","Moderately Negative","Highly Possitive"
"","","","00:00:02.8486207","","","","","","",""
"","","","00:00:00.2341623","","","","","","",""
"","","00:00:01.3641854","","","","","","","",""
"","","","00:00:00.9381009","","","","","","",""
"","","","","00:00:00.7407903","","","","","",""
"","","","","","","","00:00:00.7914801","","",""
"","","","","","","00:00:00.9998885","","","",""
"","","","","","00:00:01.3266651","","","","",""
"","","","","","","","","00:00:01.4551555","",""
"","","","","","","","","","00:00:00.8333070",""
"","","","","","","","","","","00:00:01.0462179"
"42","Which is the only work Mozart wrote whose home key is E minor?","Piano Concerto No. 3","Andante for Flute and Orchestra","Violin Sonata No. 21","Clarinet Concerto","The Magic Flute","Horn Concerto No. 4","Piano Sonata No. 11","Requiem","Symphony No. 40"
"","","Moderately Negative","Moderately Negative","Moderately Possitive","Slightly Possitive","Highly Negative","Highly Possitive","Idle","Slightly Negative","Idle"
"","","","","00:00:12.9591894","","","","","",""
"","","","00:00:01.3097048","","","","","","",""
"","","","","00:00:01.9712316","","","","","",""
"","","","","","","","00:00:01.5502181","","",""
"","","","","","","00:00:00.8141328","","","",""
"","","","","","00:00:01.3562619","","","","",""
"","","","","","","","","00:00:00.8259719","",""
"","","","","","","","","","00:00:00.8387230",""
"","","","","","","","","","","00:00:01.0205035"
"","","","","","","","00:00:00.9645509","","",""
"43","Which 1957 Treaty created the European Economic Community?","Rome","Nice","Stockholm","Berlin","Paris","Brussels","Moscow","London","Madrid"
"","","Idle","Idle","Moderately Negative","Highly Negative","Moderately Possitive","Slightly Possitive","Slightly Negative","Moderately Negative","Highly Possitive"
"","","","","","","","00:00:12.5002851","","",""
"","","","","","","","00:00:00.1397189","","",""
