"ID","Question","Option1","Option2","Option3","Option4","Option5","Option6","Option7","Option8","Option9"
"1","What is the highest point on the Earth continental crust?","Makalu","Annapurna","Mount Fiji","Manaslu","Mount Everest","Lhotse","Mount Damavand","Kangchenjunga","K2"
"","","Moderately Negative","Moderately Negative","Slightly Possitive","Moderately Possitive","Highly Negative","Idle","Idle","Highly Possitive","Slightly Negative"
"","","","","","","","","00:00:00.6385542","",""
"","","00:00:04.3534948","","","","","","","",""
"","","","00:00:03.2511662","","","","","","",""
"","","","","00:00:03.5801740","","","","","",""
"","","","","00:00:02.3832283","","","","","",""
"","","","","","","00:00:00.0467497","","","",""
"","","","","","00:00:03.2111530","","","","",""
"","","","","00:00:01.7388883","","","","","",""
"","","","","","","00:00:01.7236224","","","",""
"","","","","","","","00:00:03.4459136","","",""
"","","","","","","","","","00:00:00.2588843",""
"","","","","","","","","","00:00:01.2329166",""
"","","","","","","","","","","00:00:01.7071305"
"","","","","","","","","00:00:03.6275555","",""
"","","","","","","","","","00:00:02.3001168",""
"2","Which two colors make purple?","Orange and White","Red and Grey","Green and Orange","Red and Green","Grey and Orange","None","Blue and Yellow","White and Red","Red and Blue"
"","","Slightly Possitive","Highly Negative","Moderately Negative","Moderately Negative","Idle","Idle","Highly Possitive","Slightly Negative","Moderately Possitive"
"","","","","","","","","","00:00:02.4290062",""
"","","","","","","","","","00:00:03.4766565",""
"","","","","","","","","","","00:00:04.2983480"
"","","","","","","","","00:00:04.2319683","",""
"","","","","","00:00:03.0917674","","","","",""
"","","00:00:01.6608721","","","","","","","",""
"","","","00:00:01.6879897","","","","","","",""
"","","","","00:00:01.9771364","","","","","",""
"","","","","","","00:00:00.1587458","","","",""
"","","","","","","","","","00:00:00.0859749",""
"","","","","","","","","","","00:00:02.6611603"
"3","Which fruits are most commonly used to make wine?","Strawberries","Wheat","Lemons","Blackberry","Pear","Oranges","Potatoes","Apples","Grapes"
"","","Highly Negative","Idle","Slightly Possitive","Moderately Negative","Idle","Moderately Negative","Highly Possitive","Slightly Negative","Moderately Possitive"
"","","","","","","","","","","00:00:08.5834813"
"","","","","","","","","","","00:00:03.1501765"
"4","Which Italian city has a famous leaning tower?","Paris","Florence","Milan","Pisa","Venice","Eiffel","Rome","Siena","Turin"
"","","Moderately Negative","Moderately Possitive","Slightly Negative","Slightly Possitive","Highly Possitive","Highly Negative","Moderately Negative","Idle","Idle"
"","","","","","","","","","","00:00:10.8183903"
"","","","","","","00:00:00.0441013","","","",""
"","","","","","","00:00:01.7434419","","","",""
"","","","00:00:02.3136595","","","","","","",""
"","","","","","00:00:02.0250945","","","","",""
"","","00:00:01.5162568","","","","","","","",""
"","","","","","00:00:00.1087094","","","","",""
"","","","","","","","","00:00:02.5937618","",""
"","","","00:00:00.0224441","","","","","","",""
"","","","00:00:02.7025775","","","","","","",""
"5","A common currency for the members of the Common Market in Europe is known as:","Forint","Franc","Pound","Dollar","Krone","Euro","Sterling","Leu","Krouna"
"","","Slightly Negative","Idle","Moderately Negative","Moderately Possitive","Highly Negative","Slightly Possitive","Moderately Negative","Idle","Highly Possitive"
"","","","","","00:00:02.4907683","","","","",""
"","","","","","","","00:00:03.6310752","","",""
"","","","","00:00:03.9937587","","","","","",""
"","","","00:00:03.9511330","","","","","","",""
"","","00:00:03.2062181","","","","","","","",""
"","","","","","00:00:03.1589754","","","","",""
"","","00:00:00.2645187","","","","","","","",""
"","","","","","00:00:00.3765793","","","","",""
"6","Where is Palace of Versailles located at?","Spain","Greece","Mexico","Peru","Chile","Brazil","France","Italy","Argentina"
"","","Moderately Possitive","Slightly Negative","Idle","Slightly Possitive","Moderately Negative","Highly Negative","Highly Possitive","Idle","Moderately Negative"
"","","","","","00:00:09.3522406","","","","",""
"","","00:00:03.3950190","","","","","","","",""
"","","","00:00:02.9697608","","","","","","",""
"","","","","00:00:01.8044443","","","","","",""
"","","","","00:00:02.5675600","","","","","",""
"","","","","","","00:00:00.0887886","","","",""
"","","","","","00:00:02.7231543","","","","",""
"","","00:00:01.9991188","","","","","","","",""
"","","","","","","00:00:01.5597172","","","",""
"","","","","","","","00:00:01.9391448","","",""
"","","","","","","","","","","00:00:00.0450324"
"","","","","","","","","","00:00:01.6827549",""
"","","","","","","","","","","00:00:01.4066757"
"","","","","","","","","","00:00:00.1144945",""
"","","","","","","","","00:00:01.4406365","",""
"","","","","","00:00:03.2336092","","","","",""
"","","00:00:01.7472158","","","","","","","",""
"7","What is the common name for sodium chloride?","Baking powder","Ketchup","Syrup","Turmeric","Vinegar","Mustard","Chocolate","Pepper","Salt"
"","","Idle","Highly Negative","Slightly Negative","Slightly Possitive","Moderately Possitive","Moderately Negative","Highly Possitive","Idle","Moderately Negative"
"","","00:00:06.4374284","","","","","","","",""
"","","00:00:01.5054831","","","","","","","",""
"","","","00:00:01.3855467","","","","","","",""
"","","","","","","","00:00:00.4529675","","",""
"","","","","","","","00:00:03.4161888","","",""
"","","","","","","","","","","00:00:02.6581099"
"","","","","","","","","","","00:00:02.9386614"
"","","","","","","","","","","00:00:01.5437238"
"","","","","","","","","","00:00:01.7460650",""
"","","","","","","","","","00:00:02.5781305",""
"","","","","","","","","00:00:02.0469392","",""
"","","","","","","","","","00:00:00.1143756",""
"","","","","","","","","","","00:00:01.4742502"
"8","What is the main ingredient of omelette?","Potato","Garlic","Bacon","Butter","Onion","Cheese","Egg","Sausage","Milk"
"","","Idle","Moderately Negative","Moderately Negative","Slightly Negative","Highly Possitive","Highly Negative","Idle","Moderately Possitive","Slightly Possitive"
"","","","","","","","","","","00:00:02.6479723"
"","","","","","","00:00:00.0214286","","","",""
"","","00:00:02.0571290","","","","","","","",""
"","","","00:00:01.4889969","","","","","","",""
"","","","","00:00:01.8491297","","","","","",""
"","","","","","","","00:00:02.3830141","","",""
"","","","","","","00:00:02.0371485","","","",""
"","","","","","","","","00:00:03.3210977","",""
"","","","","","00:00:00.0686620","","","","",""
"","","","","","00:00:02.5843779","","","","",""
"","","","","","","","","","00:00:02.4341326",""
"","","","","","","","","","","00:00:01.3398418"
"","","","","","","","","","00:00:00.2042591",""
"","","","","","","","","00:00:00.2826992","",""
"9","Who is the King of the Gods in Greek Mythology?","Poseidon","Zeus","Dionysus","Apollo","Demeter","Hera","Artemis","Ares","Athena"
"","","Slightly Possitive","Moderately Possitive","Moderately Negative","Slightly Negative","Highly Negative","Idle","Moderately Negative","Highly Possitive","Idle"
"","","","","","","","","00:00:06.7276630","",""
"","","","00:00:02.7655876","","","","","","",""
"","","","","","","00:00:01.8773702","","","",""
"","","","","","","","","","00:00:02.2802122",""
"","","","","","","","","","","00:00:01.7383201"
"","","","","","","","","","00:00:01.7026265",""
"","","","","","00:00:01.6656150","","","","",""
"","","","00:00:00.3764669","","","","","","",""
"10","Sports car manufacturer Ferrari are based where?","Stuttgart, Germany","Madrid, Spain","Malmo, Sweden","Wolfsburg, Germany","Boulogne-Billancourt, France","Toulouse, France","Maranello, Italy","Luxembourg, Luxembourg","Montevideo, Uruguay"
"","","Slightly Possitive","Highly Possitive","Idle","Moderately Negative","Highly Negative","Idle","Moderately Possitive","Moderately Negative","Slightly Negative"
"","","","00:00:05.7091956","","","","","","",""
"","","00:00:00.0410554","","","","","","","",""
"","","00:00:06.6158868","","","","","","","",""
"","","","00:00:01.3821436","","","","","","",""
"","","","","","","","","00:00:02.2677118","",""
"","","00:00:02.2433204","","","","","","","",""
"","","","","","","","","00:00:02.6755644","",""
"11","Who directed the 1983 film ET the Extra-Terrestrial?","Steven Spielberg","Tom Hanks","Drew Barrymore","Stanley Kubrick","Quentin Tarantino","Robin Williams","Martin Scorsese","James Cameron","Woody Allen"
"","","Moderately Negative","Idle","Moderately Negative","Slightly Possitive","Highly Possitive","Idle","Moderately Possitive","Slightly Negative","Highly Negative"
"","","","","","","","","00:00:04.1353282","",""
"","","00:00:02.4196160","","","","","","","",""
"","","","00:00:02.8497148","","","","","","",""
"","","","","","","","00:00:00.3738231","","",""
"","","","","","","","","","00:00:03.4122731",""
"","","","","","","","","","","00:00:01.4923126"
"","","","","","","","","00:00:02.5747539","",""
"","","","","","","00:00:00.1283733","","","",""
"","","00:00:01.2253268","","","","","","","",""
"","","","00:00:01.7165183","","","","","","",""
"","","","","","","","","00:00:02.0424328","",""
"12","What country is also known as Persia?","Poland","Russia","Iran","Lebanon","Egypt","China","India","France","Saudi Arabia"
"","","Slightly Negative","Slightly Possitive","Idle","Idle","Highly Possitive","Highly Negative","Moderately Possitive","Moderately Negative","Moderately Negative"
"","","","","","","","","00:00:06.0288408","",""
"","","00:00:03.6697582","","","","","","","",""
"","","","00:00:02.1583400","","","","","","",""
"","","","","00:00:03.2259382","","","","","",""
"","","","","","","","00:00:01.3505084","","",""
"","","","","","","00:00:01.5490448","","","",""
"","","","","","00:00:02.6126384","","","","",""
