"ID","Question","Option1","Option2","Option3","Option4","Option5","Option6","Option7","Option8","Option9"
"1","Who was the most famous escape artist of the 20th century?","Harry Potter","Harry Kellar","Harry Blackstone Sr.","Harry Anderson","Harry Lorayne","Harry August Jansen","Harry Houdini","Harry Chapin","Harry Belafonte"
"","","Moderately Negative","Moderately Possitive","Highly Negative","Slightly Negative","Idle","Slightly Possitive","Highly Possitive","Moderately Negative","Idle"
"","","","","00:00:01.0260492","","","","","",""
"","","","","","","","","","","00:00:00.0232614"
"","","00:00:01.7235602","","","","","","","",""
"","","","00:00:01.6307616","","","","","","",""
"","","","","00:00:00.0449757","","","","","",""
"","","","","00:00:01.0746341","","","","","",""
"","","","","","","","00:00:01.1172779","","",""
"","","","","","","00:00:01.1401768","","","",""
"","","","","","00:00:00.7838093","","","","",""
"","","","","","","","","00:00:01.0090675","",""
"","","","","","","","","","00:00:00.7700094",""
"","","","","","","","","","","00:00:00.8719822"
"","","","","","","","","","00:00:00.1662539",""
"","","","","","","","","00:00:01.2241616","",""
"2","What was the painter Picasso first name?","Pedro","Paolo","Paavo","Pierre","Apollo","Paco","Pablo","Peter","Padarn"
"","","Slightly Possitive","Slightly Negative","Moderately Negative","Highly Negative","Highly Possitive","Moderately Negative","Moderately Possitive","Idle","Idle"
"","","","","","","","00:00:09.9498160","","",""
"","","","","","","","","00:00:00.0224949","",""
"","","","","","","","","00:00:02.8559600","",""
"","","","","","","","","","00:00:01.6717936",""
"","","","00:00:01.0898129","","","","","","",""
"","","","","","00:00:00.8806967","","","","",""
"","","00:00:01.2666130","","","","","","","",""
"","","","","","","00:00:03.4154491","","","",""
"","","","","","","","","","00:00:00.0241115",""
"","","","","","","","","00:00:00.3224843","",""
"3","Which one of these is not a zodiac sign?","Pegasus","Aquarius","Leo","Libra","Cancer","Pisces","Gemini","Scorpio","Taurus"
"","","Highly Possitive","Idle","Idle","Moderately Negative","Moderately Negative","Slightly Possitive","Highly Negative","Moderately Possitive","Slightly Negative"
"","","","","","","","","00:00:06.7418981","",""
"","","","","","","","","","","00:00:00.3433432"
"","","","","","","","00:00:00.1415107","","",""
"","","","","00:00:00.0458335","","","","","",""
"","","","00:00:00.2490705","","","","","","",""
"","","00:00:01.1843858","","","","","","","",""
"4","Who wrote Oliver Twist?","Vladimir Nabokov","Tomie dePaola","Shel Silverstein","Boris Pasternak","Leo Tolstoy","James Joyce","Fyodor Dostoyevsky","Anton Chekhov","Charles Dickens"
"","","Moderately Negative","Highly Negative","Slightly Negative","Moderately Possitive","Idle","Idle","Moderately Negative","Slightly Possitive","Highly Possitive"
"","","00:00:02.8827303","","","","","","","",""
"","","00:00:01.0238413","","","","","","","",""
"","","","00:00:01.6769901","","","","","","",""
"","","","","00:00:01.7800646","","","","","",""
"","","","","","","","00:00:01.4286811","","",""
"","","","","","","00:00:01.3638312","","","",""
"","","","","","00:00:01.0321126","","","","",""
"","","","","","","","","00:00:01.5464842","",""
"","","","","","","","","","00:00:01.0792463",""
"","","","","","","","","","","00:00:02.1004621"
"","","","","","","","","","00:00:01.1559629",""
"","","","","","","","","","","00:00:01.3079966"
"5","What is the capital of the Thailand?","Kathmandu","Jakarta","Bangkok","Taipei","Manila","Hanoi","Kuala Lumpur","Lhasa","Dhaka"
"","","Highly Negative","Moderately Possitive","Moderately Negative","Slightly Possitive","Slightly Negative","Idle","Moderately Negative","Idle","Highly Possitive"
"","","","","","","","","","","00:00:07.7691873"
"","","","","00:00:01.4077126","","","","","",""
"","","","","","","00:00:00.0724082","","","",""
"","","","","","00:00:00.9499052","","","","",""
"","","00:00:00.8136314","","","","","","","",""
"","","","00:00:00.9055437","","","","","","",""
"","","","","","","00:00:01.0514535","","","",""
"","","","","","","","00:00:01.5409592","","",""
"","","","","","","","","","","00:00:01.7185579"
"","","","","","","","","","00:00:00.7151092",""
"","","","","","","","","00:00:00.6385256","",""
"","","","","","","","","","00:00:00.0443844",""
"","","","","","","","","","","00:00:00.8442210"
"","","","","","","","00:00:00.0722995","","",""
"","","","","00:00:01.1616409","","","","","",""
"6","From which country does pizza originate?","Belgium","Finland","Switzerland","England","France","Mexico","Italy","Germany","Scotland"
"","","Slightly Possitive","Highly Negative","Moderately Possitive","Idle","Idle","Moderately Negative","Highly Possitive","Moderately Negative","Slightly Negative"
"","","","","00:00:03.4106521","","","","","",""
"","","","","","","00:00:00.0235739","","","",""
"","","","","","00:00:00.0225028","","","","",""
"","","","","","","","","00:00:01.1599168","",""
"7","Lara Croft is a fictional character and the protagonist of which video game series?","Tomb Raider","Raiders of the Lost Ark","The Last of Us","Prince of Persia","Treasure Raider","Ark Raider","Overwatch","Heavy Rain","Assassins Creed"
"","","Highly Possitive","Moderately Possitive","Highly Negative","Moderately Negative","Idle","Slightly Possitive","Moderately Negative","Idle","Slightly Negative"
"","","","","","","","","00:00:05.5193993","",""
"","","","","","","","","00:00:00.8519965","",""
"","","","","","","","","","00:00:00.9193015",""
"","","","","","","","","","","00:00:01.4062000"
"","","","","","","","00:00:00.8725963","","",""
"","","","","","","00:00:01.0387756","","","",""
"","","","","","00:00:00.7925596","","","","",""
"","","00:00:01.0252364","","","","","","","",""
"","","","00:00:00.9675196","","","","","","",""
"","","","","00:00:01.1869043","","","","","",""
"","","","00:00:00.1149997","","","","","","",""
"","","00:00:01.1056584","","","","","","","",""
"8","What city was once called New Amsterdam?","Houston","Boston","New York City","Chicago","New Orleans","Washington D.C.","Philadelphia","Los Angeles","Newark"
"","","Moderately Negative","Idle","Highly Possitive","Idle","Moderately Negative","Moderately Possitive","Slightly Negative","Highly Negative","Slightly Possitive"
"","","00:00:04.5993271","","","","","","","",""
"","","","00:00:01.6663229","","","","","","",""
"","","","","00:00:03.3779209","","","","","",""
"","","","","","00:00:01.1362536","","","","",""
"","","","","","","00:00:01.6430471","","","",""
"","","","","","","","00:00:00.0227079","","",""
"","","","","","","","00:00:00.8802610","","",""
"","","","","","","","","","","00:00:01.3312403"
"","","","","","","","","","00:00:01.3597106",""
"","","","","","","","","00:00:01.8802060","",""
"","","","","","00:00:00.0226418","","","","",""
"","","","00:00:00.6650877","","","","","","",""
"9","In which country is the Mount Everest situated?","Vietnam","Nepal","Russia","Kazakhistan","Tanzania","Japan","Sri Lanka","United States","India"
"","","Slightly Possitive","Highly Possitive","Moderately Negative","Slightly Negative","Idle","Moderately Negative","Idle","Highly Negative","Moderately Possitive"
"","","","00:00:06.1857063","","","","","","",""
"","","","00:00:00.8318555","","","","","","",""
"10","What do badminton players strike with their racquets?","Shuttleknock","Shuttleflock","Shuttleblock","Shuttlechock","Shuttlecock","Shuttlehock","Shuttlefrock","Shuttleshock","Shuttlemock"
"","","Idle","Slightly Negative","Moderately Negative","Slightly Possitive","Highly Possitive","Moderately Possitive","Idle","Moderately Negative","Highly Negative"
"","","","00:00:03.4247447","","","","","","",""
"","","00:00:01.9408049","","","","","","","",""
"","","","","","","00:00:01.7876967","","","",""
"11","Which character was lacking a heart in The Wizard of Oz?","The Lion","Angry apple tree","Wicked witch","The Scarecrow","The wizard","Glinda","Dorothy","The Tin Man","Toto"
"","","Slightly Negative","Moderately Negative","Slightly Possitive","Moderately Possitive","Moderately Negative","Idle","Idle","Highly Possitive","Highly Negative"
"","","","","","","00:00:06.8553365","","","",""
"","","00:00:00.9073320","","","","","","","",""
"","","","00:00:00.6379130","","","","","","",""
"","","","","00:00:00.8925334","","","","","",""
"","","","","","","","00:00:00.7974557","","",""
"","","","","","","00:00:00.8741338","","","",""
"","","","","","00:00:00.0683576","","","","",""
"","","","","","00:00:01.2393936","","","","",""
"","","","","","","","","00:00:00.6168038","",""
"","","","","","","","","","00:00:01.0230580",""
"","","","","","","","","","","00:00:00.8491818"
"","","","","","","","","","00:00:00.9120888",""
"12","Who directed 2001 A Space Odyssey?","Tom Hanks","Quentin Tarantino","James Cameron","Robin Williams","Drew Barrymore","Woody Allen","Stanley Kubrick","Steven Spielberg","Martin Scorsese"
"","","Idle","Slightly Negative","Idle","Slightly Possitive","Moderately Negative","Moderately Negative","Highly Possitive","Highly Negative","Moderately Possitive"
"","","","","","","","00:00:02.2901403","","",""
"","","","00:00:01.5197861","","","","","","",""
"","","00:00:01.8386535","","","","","","","",""
"","","","00:00:01.6456446","","","","","","",""
"","","","","00:00:01.0422150","","","","","",""
"","","","","","","","00:00:01.1094843","","",""
"","","","","","","00:00:01.0627208","","","",""
"","","","","","00:00:00.9247557","","","","",""
"","","","","","","","","00:00:02.2958366","",""
"","","","","","","","","","00:00:00.8448340",""
"","","","","","","","","","","00:00:01.3577963"
"","","","","","","","","","00:00:00.0900521",""
"","","","","","","","","00:00:01.1681884","",""
"13","Who directed Reservoir Dogs?","Quentin Tarantino","Tom Hanks","Martin Scorsese","Steven Spielberg","Woody Allen","Robin Williams","Stanley Kubrick","James Cameron","Drew Barrymore"
"","","Highly Possitive","Slightly Possitive","Moderately Negative","Highly Negative","Slightly Negative","Idle","Idle","Moderately Possitive","Moderately Negative"
"","","","","","","","","00:00:03.3649525","",""
"","","","","","00:00:00.0669541","","","","",""
"","","00:00:00.1144714","","","","","","","",""
"","","00:00:01.5450257","","","","","","","",""
"","","","00:00:00.7759887","","","","","","",""
"","","","","","00:00:00.5462865","","","","",""
"","","","","","","","","00:00:00.5919316","",""
"","","","","","","","","","00:00:00.5689951",""
"","","","","","","00:00:00.9178100","","","",""
"","","","","00:00:01.2767322","","","","","",""
"","","","","","","","00:00:00.9786676","","",""
"","","","","","","","","","","00:00:01.1121641"
"","","","","","","00:00:00.0953439","","","",""
"","","00:00:01.3416990","","","","","","","",""
"14","Which one is used to make Vodka?","Apples","Wheat","Oranges","Lemons","Potatoes","Blackberry","Grapes","Strawberries","Pearl"
"","","Slightly Possitive","Moderately Possitive","Idle","Highly Negative","Highly Possitive","Idle","Moderately Negative","Moderately Negative","Slightly Negative"
"","","00:00:04.5950514","","","","","","","",""
"","","00:00:00.7775911","","","","","","","",""
"","","","00:00:00.8362564","","","","","","",""
"","","","","00:00:00.9141596","","","","","",""
"","","","","","","","00:00:00.8837104","","",""
"","","","","","","00:00:01.7357028","","","",""
"","","","","","00:00:01.2599297","","","","",""
"","","","","","","","","00:00:00.9544907","",""
"","","","","","","","","","00:00:00.9053704",""
"","","","","","","","","","","00:00:01.1474452"
"","","","","","","00:00:00.0673113","","","",""
"","","","","","","00:00:01.1969919","","","",""
"15","Which of the following is widely used to make beer?","Wheat","Potatoes","Lemons","Strawberries","Grapes","Blackberry","Pearl","Apples","Oranges"
"","","Highly Possitive","Moderately Negative","Moderately Negative","Idle","Moderately Possitive","Slightly Negative","Highly Negative","Slightly Possitive","Idle"
"","","","","","","00:00:05.4633074","","","",""
"","","00:00:01.3462232","","","","","","","",""
"","","","00:00:00.5184375","","","","","","",""
"","","","","00:00:00.3629509","","","","","",""
"","","","","","","","00:00:00.2956795","","",""
"","","","","","","","","","","00:00:00.5418107"
"","","","","","","","","","00:00:00.5003734",""
"","","","","","","00:00:00.5901526","","","",""
"","","","","","00:00:00.6982198","","","","",""
