"ID","Question","Option1","Option2","Option3","Option4","Option5","Option6","Option7","Option8","Option9"
"1","What is the highest point on the Earth continental crust?","Makalu","Mount Damavand","Kangchenjunga","Mount Fiji","K2","Manaslu","Lhotse","Mount Everest","Annapurna"
"","","Moderately Possitive","Moderately Negative","Highly Negative","Idle","Idle","Moderately Negative","Slightly Possitive","Highly Possitive","Slightly Negative"
"","","","","","00:00:00.7614268","","","","",""
"","","","","","","00:00:00.0445368","","","",""
"","","00:00:00.8581504","","","","","","","",""
"","","00:00:01.1894163","","","","","","","",""
"","","","00:00:01.0514872","","","","","","",""
"","","","","00:00:00.3117357","","","","","",""
"","","","","","","","00:00:00.0260128","","",""
"","","","","","","","","","","00:00:00.2047162"
"","","","","","","","","","","00:01:53.2846102"
"","","","","","","","","","","00:00:00.0318278"
"","","","","","","","00:00:00.0233155","","",""
"","","","","","","00:00:00.0262848","","","",""
"","","00:00:00.0901959","","","","","","","",""
"","","","00:00:00.3090495","","","","","","",""
"","","00:00:00.8898746","","","","","","","",""
"","","","00:00:01.0791591","","","","","","",""
"","","00:00:02.3294573","","","","","","","",""
"","","","00:00:00.0455938","","","","","","",""
"","","","","00:00:01.1586972","","","","","",""
"","","","","","","00:00:01.8474368","","","",""
"","","","","","00:00:00.8335552","","","","",""
"","","","","","","00:00:00.0446639","","","",""
"","","","","","","","00:00:00.9178348","","",""
"","","","","","","","","","","00:00:00.1863257"
"","","","","","","","","","","00:00:01.4369864"
"","","","","","","","","","00:00:01.1791147",""
"","","","","","","","","00:00:01.0061873","",""
"","","","","","00:00:00.0424131","","","","",""
"","","00:00:00.1350259","","","","","","","",""
"","","00:00:00.9018877","","","","","","","",""
"","","","","","00:00:00.0209325","","","","",""
"","","","","","","","","00:00:00.0460190","",""
"","","","","","","","","","00:00:00.7525488",""
"2","Which two colors make purple?","Green and Orange","Red and Grey","Red and Blue","Blue and Yellow","Grey and Orange","White and Red","Orange and White","None","Red and Green"
"","","Slightly Possitive","Highly Negative","Highly Possitive","Slightly Negative","Idle","Idle","Moderately Negative","Moderately Possitive","Moderately Negative"
"","","","00:00:05.4102951","","","","","","",""
"","","","00:00:00.9246080","","","","","","",""
"","","","","","","00:00:00.1365887","","","",""
"","","","","","","00:00:01.0371305","","","",""
"","","","","","","","","","00:00:00.7188193",""
"","","","","","","","","","","00:00:00.8416153"
"","","","","","","","","","00:00:00.0450040",""
"","","","","","","","","00:00:00.7815099","",""
"","","","","","","","00:00:00.9411539","","",""
"","","","","00:00:01.2801130","","","","","",""
"3","Which fruits are most commonly used to make wine?","Blackberry","Strawberries","Apples","Potatoes","Wheat","Grapes","Lemons","Oranges","Pear"
"","","Highly Negative","Slightly Possitive","Slightly Negative","Idle","Idle","Highly Possitive","Moderately Possitive","Moderately Negative","Moderately Negative"
"","","","","00:00:03.6564037","","","","","",""
"","","","00:00:00.4950308","","","","","","",""
"","","00:00:01.4322829","","","","","","","",""
"","","","","","","00:00:00.1135609","","","",""
"","","","","","","","","","00:00:00.7970085",""
"","","","","","","","","00:00:01.0898554","",""
"","","","","","","","","","00:00:00.1357669",""
"","","","","","","","","","","00:00:00.7191811"
"","","","","","","","00:00:00.0398083","","",""
"","","","","","","","00:00:02.4137661","","",""
"4","Which Italian city has a famous leaning tower?","Paris","Pisa","Siena","Milan","Rome","Eiffel","Florence","Turin","Venice"
"","","Highly Negative","Slightly Possitive","Slightly Negative","Highly Possitive","Idle","Moderately Possitive","Idle","Moderately Negative","Moderately Negative"
"","","","00:00:03.4082699","","","","","","",""
"","","00:00:00.0682087","","","","","","","",""
"","","","00:00:00.3646228","","","","","","",""
"5","A common currency for the members of the Common Market in Europe is known as:","Leu","Dollar","Sterling","Pound","Franc","Euro","Krone","Krouna","Forint"
"","","Highly Possitive","Moderately Possitive","Slightly Possitive","Slightly Negative","Moderately Negative","Idle","Moderately Negative","Idle","Highly Negative"
"","","","","00:00:02.7482972","","","","","",""
"","","","","00:00:00.1322577","","","","","",""
"","","","","","00:00:00.4385762","","","","",""
