"ID","Question","Option1","Option2","Option3","Option4","Option5","Option6","Option7","Option8","Option9"
"1","Who was the most famous escape artist of the 20th century?","Harry Potter","Harry Belafonte","Harry Chapin","Harry August Jansen","Harry Blackstone Sr.","Harry Lorayne","Harry Kellar","Harry Anderson","Harry Houdini"
"","","Moderately Negative","Slightly Possitive","Moderately Possitive","Highly Negative","Highly Possitive","Moderately Negative","Slightly Negative","Idle","Idle"
"","","","00:00:04.5579934","","","","","","",""
"","","","","","","00:00:00.0482033","","","",""
"","","00:00:00.0445602","","","","","","","",""
"","","00:00:02.5045985","","","","","","","",""
"","","","","","","00:00:00.0497622","","","",""
"","","","","","","","","","","00:00:01.4521952"
"","","","","","","","00:00:00.9881681","","",""
"","","","","00:00:01.6896027","","","","","",""
"","","","00:00:00.9585095","","","","","","",""
"","","","","","","00:00:01.9571528","","","",""
"","","","","","00:00:01.6873993","","","","",""
"","","","","","","","","00:00:00.7053936","",""
"","","","","","","","","","00:00:00.5633666",""
"","","","","","","","","","","00:00:00.5289891"
"2","What was the painter Picasso first name?","Padarn","Pierre","Pablo","Pedro","Apollo","Peter","Paco","Paolo","Paavo"
"","","Slightly Possitive","Highly Negative","Highly Possitive","Moderately Negative","Moderately Negative","Moderately Possitive","Slightly Negative","Idle","Idle"
"","","00:00:04.5242426","","","","","","","",""
"","","","","","00:00:00.1381502","","","","",""
"","","","","","","00:00:00.3305787","","","",""
"","","","","","","","00:00:00.1590860","","",""
"","","","","","","00:00:00.0217999","","","",""
"","","","","","","","","","00:00:00.1391151",""
"","","","","","","","","","00:00:00.0271723",""
"","","","","","","","","00:00:00.2949436","",""
"","","","","","","","","","00:00:00.0496625",""
"","","","","","","","","","","00:00:00.2670271"
"","","","","","","","","","00:00:00.0930080",""
"","","","","","00:00:00.0677624","","","","",""
"","","","","00:00:00.8071626","","","","","",""
"3","Which one of these is not a zodiac sign?","Libra","Leo","Taurus","Pisces","Aquarius","Cancer","Pegasus","Scorpio","Gemini"
"","","Idle","Moderately Negative","Moderately Negative","Highly Negative","Moderately Possitive","Slightly Negative","Highly Possitive","Slightly Possitive","Idle"
"","","","","00:00:03.8132838","","","","","",""
"","","","00:00:00.1364946","","","","","","",""
"","","00:00:00.0660845","","","","","","","",""
"","","","00:00:00.3460077","","","","","","",""
"","","","","","","","00:00:00.2402195","","",""
"","","","","","","","","00:00:00.2487766","",""
"4","Who wrote Oliver Twist?","Charles Dickens","Fyodor Dostoyevsky","Leo Tolstoy","Anton Chekhov","Boris Pasternak","Vladimir Nabokov","James Joyce","Shel Silverstein","Tomie dePaola"
"","","Highly Possitive","Highly Negative","Slightly Negative","Moderately Negative","Idle","Moderately Possitive","Idle","Slightly Possitive","Moderately Negative"
"","","","","","","","00:00:04.4539199","","",""
"","","","00:00:00.9769919","","","","","","",""
"","","","","00:00:01.0901732","","","","","",""
"","","","","","","","00:00:00.0686220","","",""
"","","","","","","","00:00:00.6538670","","",""
"","","","","","","00:00:00.7859107","","","",""
"","","","","","00:00:00.7945760","","","","",""
"","","","","","","","","00:00:00.8136143","",""
"","","","","","","","","","00:00:00.5932152",""
"","","","","","","","","","","00:00:00.7459980"
"","","","","","","00:00:00.0223735","","","",""
"","","00:00:00.8791986","","","","","","","",""
"5","What is the capital of the Thailand?","Bangkok","Manila","Taipei","Hanoi","Lhasa","Jakarta","Kathmandu","Dhaka","Kuala Lumpur"
"","","Highly Negative","Moderately Possitive","Slightly Negative","Moderately Negative","Moderately Negative","Highly Possitive","Slightly Possitive","Idle","Idle"
"","","00:00:03.9151822","","","","","","","",""
"6","From which country does pizza originate?","Mexico","Scotland","Germany","Belgium","Switzerland","England","France","Finland","Italy"
"","","Moderately Possitive","Idle","Slightly Negative","Moderately Negative","Idle","Slightly Possitive","Highly Negative","Highly Possitive","Moderately Negative"
"","","00:00:03.8938786","","","","","","","",""
"","","","","","","","","","00:00:00.0223374",""
"","","","","","","","","","","00:00:00.3407574"
"7","Lara Croft is a fictional character and the protagonist of which video game series?","Ark Raider","Assassins Creed","Prince of Persia","Treasure Raider","Heavy Rain","The Last of Us","Overwatch","Raiders of the Lost Ark","Tomb Raider"
"","","Moderately Negative","Idle","Slightly Negative","Highly Possitive","Idle","Slightly Possitive","Moderately Possitive","Moderately Negative","Highly Negative"
"","","","","","","","","","","00:00:04.8518847"
"","","","","","","00:00:00.0452743","","","",""
"","","00:00:00.1618158","","","","","","","",""
"","","00:00:00.2706417","","","","","","","",""
"","","","00:00:00.0916172","","","","","","",""
"","","","","","00:00:00.2470603","","","","",""
"","","","","","","","","00:00:00.2058783","",""
"","","","","","","","","","00:00:00.2394653",""
"","","","","","","","","","","00:00:01.3511094"
"8","What city was once called New Amsterdam?","Philadelphia","Houston","Newark","New York City","New Orleans","Chicago","Washington D.C.","Los Angeles","Boston"
"","","Slightly Possitive","Idle","Moderately Negative","Highly Possitive","Highly Negative","Moderately Negative","Idle","Moderately Possitive","Slightly Negative"
"","","","","","","","","","","00:00:03.5029360"
"","","","","","","00:00:00.0233888","","","",""
"","","00:00:00.0223245","","","","","","","",""
"","","","00:00:00.0211734","","","","","","",""
"","","","","","","00:00:00.1141824","","","",""
"","","","","","","","","","00:00:00.4797536",""
"","","","","","","00:00:00.1610045","","","",""
"","","","","00:00:00.2756904","","","","","",""
"","","","","","","00:00:00.0227644","","","",""
"","","","","","","","","","00:00:00.0215793",""
"","","","","","","","","","00:00:00.1123108",""
"","","","","","","","","00:00:00.0249413","",""
"","","","","","00:00:00.3163508","","","","",""
"9","In which country is the Mount Everest situated?","Nepal","United States","Russia","Japan","Vietnam","Kazakhistan","Tanzania","India","Sri Lanka"
"","","Moderately Possitive","Highly Negative","Slightly Possitive","Highly Possitive","Moderately Negative","Idle","Slightly Negative","Moderately Negative","Idle"
"","","","","","00:00:06.9484903","","","","",""
"","","00:00:02.1453341","","","","","","","",""
"10","What do badminton players strike with their racquets?","Shuttleshock","Shuttlecock","Shuttlehock","Shuttleblock","Shuttlefrock","Shuttleknock","Shuttleflock","Shuttlechock","Shuttlemock"
"","","Slightly Possitive","Moderately Negative","Moderately Negative","Highly Possitive","Highly Negative","Idle","Slightly Negative","Idle","Moderately Possitive"
"","","00:00:03.5301272","","","","","","","",""
"","","","","","","00:00:00.1563742","","","",""
"","","","","","00:00:00.0453867","","","","",""
"","","","","","00:00:00.0925901","","","","",""
"","","","","","00:00:00.2275370","","","","",""
"","","","","","00:00:00.1160931","","","","",""
"","","00:00:00.6044756","","","","","","","",""
"","","","00:00:00.8240790","","","","","","",""
"","","","","00:00:00.9857181","","","","","",""
"","","","","","","","00:00:00.3247673","","",""
"","","","00:00:00.5865511","","","","","","",""
"11","Which character was lacking a heart in The Wizard of Oz?","The Lion","Angry apple tree","Glinda","Wicked witch","Toto","The wizard","The Scarecrow","The Tin Man","Dorothy"
"","","Moderately Negative","Idle","Highly Possitive","Slightly Possitive","Idle","Moderately Possitive","Slightly Negative","Moderately Negative","Highly Negative"
"","","","00:00:05.8845252","","","","","","",""
"","","","","","","00:00:00.0239931","","","",""
"","","","","","","","","00:00:00.8585062","",""
